Region,Zona,Cod,Nombre,Domicilio,Latitud,Longitud
PROV. DE ENTRE RIOS,CRESPO,6918,SAN LUIS I,25 DE MAYO ESQ.PASAJE RACEDO,-32.02812782,-60.30221896
PROV. DE ENTRE RIOS,CRESPO,13131,SAN LUIS II,SAN MARTIN 1984,-32.0293104,-60.3054632
PROV. DE ENTRE RIOS,CRESPO,6920,SAN LUIS III,RAMIREZ E INDEPENDENCIA 1362,-32.03175781,-60.31380242
PROV. DE ENTRE RIOS,CRESPO,6984,VILLEGAS SARMIENTO,SAN MARTIN 1138,-32.0317909,-60.3085719
PROV. DE ENTRE RIOS,CRESPO,960,VILLEGAS SARMIENTO 2,25 DE MAYO 1017,-32.0318064,-60.3064076
PROV. DE ENTRE RIOS,CRESPO,6926,VITAL,SAN MARTIN 1213,-32.032617,-60.3091106
PROV. DE ENTRE RIOS,DIAMANTE,7340,BRUICH,BELGRANO 510,-32.0748975,-60.6203936
PROV. DE ENTRE RIOS,DIAMANTE,7306,CARDOSO,MITRE Y EVA PERON,-32.06765541,-60.64145227
PROV. DE ENTRE RIOS,DIAMANTE,7308,GIECO,INTENDENTE DASSO 399,-32.06648131,-60.63931737
PROV. DE ENTRE RIOS,DIAMANTE,7324,MOYA,9 DE JULIO 402 Y EVA PERON,-32.06827919,-60.63811317
PROV. DE ENTRE RIOS,DIAMANTE,7343,SAN FRANCISCO,9 DE JULIO ESQ. MORENO,-32.07018418,-60.63860544
PROV. DE ENTRE RIOS,DIAMANTE,7333,SAN FRANCISCO II,MORENO 383,-32.0694693,-60.643724
PROV. DE ENTRE RIOS,DIAMANTE,7399,SERRANO,P.SERRANO Y ETCHEVEHERE,-32.06699839,-60.63691724
PROV. DE ENTRE RIOS,EL PINGO,14570,FARMASEF,9 DE JULIO 35,-32.22229201,-58.14091698
PROV. DE ENTRE RIOS,FEDERACION,10479,BARBIERI I,SAN MARTIN 211,-30.7963096,-57.9129813
PROV. DE ENTRE RIOS,FEDERACION,13212,FARMAEXPRESS,LAS AZALEAS 1122,-30.991349,-57.9216807
PROV. DE ENTRE RIOS,FEDERACION,12204,FEDERACION,LAS MAGNOLIAS 1087,-30.9829882,-57.9236973
PROV. DE ENTRE RIOS,FEDERACION,90423,LA CENTRAL,AV. SAN MARTIN 284,-30.9989777,-57.9209582
PROV. DE ENTRE RIOS,FEDERACION,12660,LA NUEVA,NESTOR KIRCHNER S/N,-30.7494188,-58.0173237
PROV. DE ENTRE RIOS,FEDERACION,13144,PROSALUD,ALEM 260,-30.9731392,-57.936688
PROV. DE ENTRE RIOS,FEDERACION,3770,SAN JOSE,D'ANGELO 48,-30.9845436,-57.9237941
PROV. DE ENTRE RIOS,FEDERAL,12205,AVENIDA,BELGRANO 557,-30.9540966,-58.7858133
PROV. DE ENTRE RIOS,FEDERAL,10513,DUARTE,AV. BELGRANO 827,-34.612938,-58.3916379
PROV. DE ENTRE RIOS,FEDERAL,13741,LEDESMA,ANTELO 706,-30.9549411,-58.7940329
PROV. DE ENTRE RIOS,FEDERAL,91459,URQUIZA,URQUIZA 1120,-30.9487948,-58.8031969
PROV. DE ENTRE RIOS,FEDERAL,12321,VECICONTI,DONOVAN 859,-30.9537774,-58.7934559
PROV. DE ENTRE RIOS,GALARZA,13735,BARRANDEGUY,AV.RAMIREZ 226,-32.72118,-59.390042
PROV. DE ENTRE RIOS,GALARZA,14436,ECOPHARMA,SAN MARTIN 2,-32.7216054,-59.3954832
PROV. DE ENTRE RIOS,GALARZA,7400,GALARZA,PILAR 502,-32.7224609,-59.3930696
PROV. DE ENTRE RIOS,GALARZA,11936,LA DOCTA,JUAN O`DWYER 755,-32.7187741,-59.3960935
PROV. DE ENTRE RIOS,GDOR.MANSILLA,8099,EVANGE,MORENO 308,-32.5477077,-59.3519255
PROV. DE ENTRE RIOS,GDOR.MANSILLA,12206,GRACIELA,AV.SAN MARTIN 375,-32.54435103,-59.35678819
PROV. DE ENTRE RIOS,GENERAL RACEDO,15048,BECKER,CALLE SUR ESQ.GDOR.MAYA,-31.98159541,-60.40689412
PROV. DE ENTRE RIOS,GENERAL RAMIREZ,7462,DUBNER,LIBERTAD 161,-32.1728406,-60.1995656
PROV. DE ENTRE RIOS,GENERAL RAMIREZ,11343,GENESIS,FONSECA 30,-32.1774434,-60.1958547
PROV. DE ENTRE RIOS,GENERAL RAMIREZ,10108,REAL,BELGRANO 295 Y ARENALES,-32.53136999,-60.0373986
PROV. DE ENTRE RIOS,GENERAL RAMIREZ,7463,SAN ROQUE SRL,SAN MARTIN 273,-32.1747443,-60.198417
PROV. DE ENTRE RIOS,GILBERT,12026,SALUD,EX RUTA 20 ESQ 6,-32.52543683,-58.92253928
PROV. DE ENTRE RIOS,GILBERT,13624,SAN JOSE,AV.SAN MARTIN S/N,-32.17566605,-60.19996941
PROV. DE ENTRE RIOS,GRAL. CAMPOS,7411,DEL CENTRO,SAN MARTIN 298,-31.52493736,-58.4042489
PROV. DE ENTRE RIOS,GRAL. CAMPOS,7412,MARICHAL,25 DE MAYO 201,-31.5260299,-58.40395461
PROV. DE ENTRE RIOS,GUALEGUAY,14905,ALEM,ALEM 666,-33.1469385,-59.3246996
PROV. DE ENTRE RIOS,GUALEGUAY,7414,CENTRAL,RIVADAVIA 150,-33.1492393,-59.3145131
PROV. DE ENTRE RIOS,GUALEGUAY,10562,DIST. MEDIC INTEGRAL,C. GADEO 335,-33.14324723,-59.30940888
PROV. DE ENTRE RIOS,GUALEGUAY,4056,EL INDIO,BELGRANO Y SALTA 205,-33.15763231,-59.31487813
PROV. DE ENTRE RIOS,GUALEGUAY,10713,EMILIO,SAN ANTONIO NORTE 811,-33.1349826,-59.3145117
PROV. DE ENTRE RIOS,GUALEGUAY,10118,FARMACIA POMPEYA,LEANDRO N. ALEM 766,-33.1466172,-59.3264008
PROV. DE ENTRE RIOS,GUALEGUAY,7416,LA ESTACION,BELGRANO 499,-33.149248,-59.3213172
PROV. DE ENTRE RIOS,GUALEGUAY,7417,LA ESTACION II,MONTE CASEROS 251,-33.14850854,-59.31015871
PROV. DE ENTRE RIOS,GUALEGUAY,7418,LEGNA,SAN ANTONIO NORTE 129,-33.1450923,-59.3125194
PROV. DE ENTRE RIOS,GUALEGUAY,7358,LYSS,25 DE MAYO 474,-33.1488274,-59.3128337
PROV. DE ENTRE RIOS,GUALEGUAY,10696,PEREZ,ALFREDO PALACIOS 252,-33.1434043,-59.3156755
PROV. DE ENTRE RIOS,GUALEGUAY,7419,PLAZA,SAN ANTONIO NORTE 514,-33.1394169,-59.3136408
PROV. DE ENTRE RIOS,GUALEGUAY,11173,PRIMER ENTRERRIANO,PRIMER ENTRERRIANO 268,-33.1479357,-59.3081181
PROV. DE ENTRE RIOS,GUALEGUAY,13768,RECALDE,MARTIN FIERRO S/N,-33.141414,-59.3098073
PROV. DE ENTRE RIOS,GUALEGUAY,13970,RECALDE II,BOULEVARD SAN JUAN 950,-33.1570922,-59.3220196
PROV. DE ENTRE RIOS,GUALEGUAY,7632,SAN ROQUE,SAN ANTONIO 101,-33.1484361,-59.3118604
PROV. DE ENTRE RIOS,GUALEGUAY,7421,SANZ,SAN ANTONIO 50,-33.147511,-59.3121939
PROV. DE ENTRE RIOS,GUALEGUAY,12825,TRABICHET,ALEM 243,-33.1465695,-59.3173206
PROV. DE ENTRE RIOS,GUALEGUAYCHU,4570,25 DE MAYO,25 DE MAYO 900,-33.0094528,-58.5168018
PROV. DE ENTRE RIOS,GUALEGUAYCHU,11947,AMUR,URQUIZA 865,-33.0089137,-58.5163439
PROV. DE ENTRE RIOS,GUALEGUAYCHU,4596,ARBELO,AV.SARMIENTO 163,-33.01166422,-58.52851161
PROV. DE ENTRE RIOS,GUALEGUAYCHU,10252,ARTIGAS,ARTIGAS 1947,-33.0198752,-58.5326164
PROV. DE ENTRE RIOS,GUALEGUAYCHU,11239,AVENIDA,AV. DEL VALLE 845,-33.0148045,-58.5155626
PROV. DE ENTRE RIOS,GUALEGUAYCHU,4594,BATTO,URQUIZA 702,-33.0086332,-58.5135589
PROV. DE ENTRE RIOS,GUALEGUAYCHU,714,DEL PUEBLO,25 DE MAYO 1649,-33.0101151,-58.5301022
PROV. DE ENTRE RIOS,GUALEGUAYCHU,4598,DEL VALLE,AV. DEL VALLE 1489,-33.0154148,-58.5270005
PROV. DE ENTRE RIOS,GUALEGUAYCHU,7947,DIAZ,25 DE MAYO 1102,-33.0095864,-58.5205645
PROV. DE ENTRE RIOS,GUALEGUAYCHU,15098,FARMACHU,AV.PRIMERA JUNTA 827,-32.9972802,-58.5218991
PROV. DE ENTRE RIOS,GUALEGUAYCHU,7423,GAMMA,L.N. PALMA 6,-33.00771595,-58.5013251
PROV. DE ENTRE RIOS,GUALEGUAYCHU,1999,GROSSO,25 DE MAYO Y MONTEVIDEO,-33.00949101,-58.51431199
PROV. DE ENTRE RIOS,GUALEGUAYCHU,11163,LA FLORAL,AV. PRIMERA JUNTA 519,-33.0074559,-58.5214228
PROV. DE ENTRE RIOS,GUALEGUAYCHU,12188,LA PRINCIPAL II,SAN MARTIN 1849 ESQ.HERNANDEZ,-33.01099821,-58.53368978
PROV. DE ENTRE RIOS,GUALEGUAYCHU,717,MEDRANO,ROCAMORA 148,-33.0111063,-58.5213667
PROV. DE ENTRE RIOS,GUALEGUAYCHU,94365,NUEVA PASTEUR,RIVADAVIA 1156,-33.0073278,-58.5216946
PROV. DE ENTRE RIOS,GUALEGUAYCHU,14669,PERIFARMA,BV.ARTIGAS 2112,-33.02142118,-58.53467484
PROV. DE ENTRE RIOS,GUALEGUAYCHU,7372,PRONTOFARM,URQUIZA 1079,-33.009017,-58.5201232
PROV. DE ENTRE RIOS,GUALEGUAYCHU,713,RAZETTO,BOLIVAR 713,-33.0109462,-58.5136499
PROV. DE ENTRE RIOS,GUALEGUAYCHU,719,REBORI,25 DE MAYO 650,-33.0093678,-58.5125067
PROV. DE ENTRE RIOS,GUALEGUAYCHU,4134,SABIN,URQUIZA 1201,-33.0091297,-58.5224911
PROV. DE ENTRE RIOS,GUALEGUAYCHU,12464,SAN BENITO,DOELLO JURADO 950,-33.0132166,-58.5175307
PROV. DE ENTRE RIOS,GUALEGUAYCHU,4139,SAN JOSE,25 DE MAYO 602,-33.0092652,-58.5118847
PROV. DE ENTRE RIOS,GUALEGUAYCHU,12197,SAN NICOLAS,AV.DEL VALLE 638,-33.0150052,-58.523746
PROV. DE ENTRE RIOS,GUALEGUAYCHU,12506,VALLORY,BV.DANERI 808,-32.99717862,-58.53777541
PROV. DE ENTRE RIOS,HASENKAMP,11948,ACUARIO,SARMIENTO 394,-31.5096435,-59.8368055
PROV. DE ENTRE RIOS,HASENKAMP,7424,CASTELLANI,URQUIZA 298,-31.513295,-59.8350039
PROV. DE ENTRE RIOS,HASENKAMP,7425,HASENKAMP,LIBERTAD 270,-31.5099178,-59.835991
PROV. DE ENTRE RIOS,HASENKAMP,7426,IDEAL,SARMIENTO 743,-31.5096435,-59.8368055
PROV. DE ENTRE RIOS,HERNANDARIAS,10433,HERNANDARIAS,PERON Y SALTA,-30.94562992,-59.79047108
PROV. DE ENTRE RIOS,HERNANDARIAS,91091,REGIONAL,IRIGOYEN 499,-31.23599239,-59.98114593
PROV. DE ENTRE RIOS,HERNANDARIAS,7427,RIO PARANA,H.IRIGOYEN 802,-31.23599239,-59.98114593
PROV. DE ENTRE RIOS,HERNANDEZ,7429,JORDAN,SABA Z. HERNANDEZ 131,-32.33713132,-60.02937967
PROV. DE ENTRE RIOS,HERNANDEZ,4111,NANI,INDEPENDENCIA 9,-30.96164032,-58.7770908
PROV. DE ENTRE RIOS,HERRERA,10470,DEL BOTICARIO,LOS INMIGRANTES 134,-32.4398503,-58.6286204
PROV. DE ENTRE RIOS,HERRERA,13564,SANTA MARIA,AV. DE LOS INMIGRANTES 639,-32.4398503,-58.6286204
PROV. DE ENTRE RIOS,IBICUY,4072,IBICUY,AV.SAN MARTIN S/N,-33.7408221,-59.1531881
PROV. DE ENTRE RIOS,L.G.SAN MARTIN,8483,ADVENIR,9 DE JULIO 84,-33.08214317,-68.47241522
PROV. DE ENTRE RIOS,L.G.SAN MARTIN,4098,MARRONE,25 DE MAYO 30,-33.08403243,-68.47329354
PROV. DE ENTRE RIOS,LA CRIOLLA,7431,VITAL,ALBERDI S/N,-31.2689855,-58.1089185
PROV. DE ENTRE RIOS,LA PAZ,7663,ARTIGAS,ECHAGUE 999,-30.7416393,-59.6452509
PROV. DE ENTRE RIOS,LA PAZ,98769,AVENIDA,AV ARTIGAS 2200,-30.7375222,-59.6329558
PROV. DE ENTRE RIOS,LA PAZ,14755,BIENESTAR,RUTA PROVINCIAL NRO 1 KM 6,-33.0099992,-58.5367329
PROV. DE ENTRE RIOS,LA PAZ,97501,COLONIAL,MORENO 794,-30.7397211,-59.6459739
PROV. DE ENTRE RIOS,LA PAZ,90219,DEL PUEBLO,BELGRANO Y SAENZ PENA 1212,-32.30096149,-59.13034458
PROV. DE ENTRE RIOS,LA PAZ,10481,DEL PUEBLO II,BUCHARDO 1007,-30.7500942,-59.6456192
PROV. DE ENTRE RIOS,LA PAZ,10776,FARMATON,MORENO 1181,-30.7405061,-59.641821
PROV. DE ENTRE RIOS,LA PAZ,91160,GARCIA,ESPAÑA 862,-30.7408899,-59.6427142
PROV. DE ENTRE RIOS,LA PAZ,91159,LIBERTADOR,SAN MARTIN 952,-30.7416096,-59.6439864
PROV. DE ENTRE RIOS,LA PAZ,91158,SAN MARTIN,ESPAÑA 1096,-30.7428894,-59.6431363
PROV. DE ENTRE RIOS,LA PAZ,91600,SOCIAL SEC.,SAN MARTIN 438,-30.7368328,-59.64305
PROV. DE ENTRE RIOS,LA PAZ,91986,TEDESCO,SAN MARTIN 1101,-30.7429279,-59.6444123
PROV. DE ENTRE RIOS,LA PAZ,15293,VILLEGAS GARCIA,ESPAÑA 798,-30.7401745,-59.6426088
PROV. DE ENTRE RIOS,LA PAZ,13771,ZUBIRI,HIPOLITO IRIGOYEN 2360,-30.75475825,-59.64573767
PROV. DE ENTRE RIOS,LA PICADA,10587,LA PICADA,MANUEL BELGRANO Y PALACIOS,-32.99593798,-58.51156298
PROV. DE ENTRE RIOS,LA PICADA,13737,LA PICADA,FRANCISCO RAMIREZ Y URQUIZA,-31.77729291,-60.44069714
PROV. DE ENTRE RIOS,LARROQUE,14005,LA FARMA,ALMIRANTE BROWN 252,-33.0384817,-59.0006112
PROV. DE ENTRE RIOS,LARROQUE,4836,LARROQUE,CASEROS 244,-33.03468154,-58.99824993
PROV. DE ENTRE RIOS,LARROQUE,4838,SIBOLDI,PTE.PERON 15,-33.0319948,-59.0001095
PROV. DE ENTRE RIOS,LOS CHARRUAS,7432,LOS CHARRUAS,AV.RAMIREZ Y SAN MARTIN 1502,-31.16899259,-58.18972078
PROV. DE ENTRE RIOS,LOS CHARRUAS,7433,ZARATE,RIVADAVIA S/N,-31.1695333,-58.1862719
PROV. DE ENTRE RIOS,LUCAS GONZALEZ,9444,FARMAS,RAMIREZ 201,-32.3838785,-59.5265228
PROV. DE ENTRE RIOS,LUCAS GONZALEZ,4102,MENOYO,AV.SOBERANIA 198,-32.38727737,-59.53447201
PROV. DE ENTRE RIOS,LUCAS GONZALEZ,4104,MERNES,RIVADAVIA 1100,-32.3863918,-59.5341291
PROV. DE ENTRE RIOS,MACIA,10366,DE LOURDES,GUALEGUAYCHU 614,-32.1723982,-59.3980546
PROV. DE ENTRE RIOS,MACIA,97401,PALAZZI,GUALEGUAYCHU 708,-32.1723982,-59.3980546
PROV. DE ENTRE RIOS,MACIA,91404,ROLDAN LUPI,GUALEGUAYCHU 802,-32.1712943,-59.3979585
PROV. DE ENTRE RIOS,MARIA GRANDE,7435,AUDISIO,AV. ARGENTINA 301,-31.6627223,-59.9014833
PROV. DE ENTRE RIOS,MARIA GRANDE,6364,MARIA AUXILIADORA,IRIGOYEN 762,-31.6633342,-59.9023825
PROV. DE ENTRE RIOS,MARIA GRANDE,10158,MARIA GRANDE,AV.ARGENTINA 658,-31.6627223,-59.9014833
PROV. DE ENTRE RIOS,MARIA GRANDE,91715,SACKS,HIPOLITO IRIGOYEN 495,-31.6662106,-59.9017036
PROV. DE ENTRE RIOS,NOGOYA,7437,CANOVA,BV.SARMIENTO 482,-32.39911,-59.7974536
PROV. DE ENTRE RIOS,NOGOYA,9473,DEL CENTRO,CASEROS 1043 Y 9 DE JULIO,-32.3978689,-59.78964848
PROV. DE ENTRE RIOS,NOGOYA,5862,LOURDES,BV.ESPAÑA 1114,-32.39156156,-59.79150378
PROV. DE ENTRE RIOS,NOGOYA,4112,NOGOYA,9 DE JULIO 734,-32.3964441,-59.789053
PROV. DE ENTRE RIOS,NOGOYA,4116,ORMAECHEA,SARMIENTO 900,-32.3381646,-60.0215761
PROV. DE ENTRE RIOS,NOGOYA,5422,SAN MIGUEL,SAN MARTIN 1279,-32.397298,-59.7879532
PROV. DE ENTRE RIOS,NOGOYA,7729,SAN RAMON,PTE.PERON ESQ.LA PAZ,-32.3832201,-59.79500192
PROV. DE ENTRE RIOS,NOGOYA,8496,SANTA TERESITA,AV.ESPAÑA Y 25 DE MAYO,-31.36206701,-58.01398102
PROV. DE ENTRE RIOS,ORO VERDE,12937,ARANGO II,CAMINO DE LA CUCHILLA 590 LOC1,-31.8257884,-60.5166061
PROV. DE ENTRE RIOS,ORO VERDE,90298,CENTRAL ORO VERDE,INTENDENTE CASTILLO 295,-31.73018301,-60.51114402
PROV. DE ENTRE RIOS,ORO VERDE,7439,ORO VERDE,CASTILLO 437,-31.82548753,-60.51687319
PROV. DE ENTRE RIOS,PRONUNCIAMIENTO,3257,FENIX,JERONIMO LEMOS S/N,-32.345952,-58.4422493
PROV. DE ENTRE RIOS,PUEBLO GENERAL BELGRANO,13746,CAPPA,30 DE NOVIEMBRE,-33.0167717,-58.4686719
PROV. DE ENTRE RIOS,ROSARIO D/TALA,10478,1 DE MAYO,1 DE MAYO 111,-32.3040026,-59.1401421
PROV. DE ENTRE RIOS,ROSARIO D/TALA,91984,ALASINO,ROQUE SAENZ PENA 347,-32.2999492,-59.1408935
PROV. DE ENTRE RIOS,ROSARIO D/TALA,8732,DEL PUEBLO,ROQUE SAENZ PENA 396,-32.2996909,-59.1423616
PROV. DE ENTRE RIOS,ROSARIO D/TALA,91165,KEMIA,CENTENARIO 47,-32.30209877,-59.14145146
PROV. DE ENTRE RIOS,ROSARIO D/TALA,97399,REBORA,URQUIZA 378,-32.3008747,-59.142042
PROV. DE ENTRE RIOS,ROSARIO D/TALA,12327,SAN ROQUE TALA SRL,ROQUE SAENZ PENA 424,-32.2996225,-59.1432339
PROV. DE ENTRE RIOS,ROSARIO D/TALA,10253,SANTA LUCIA,DR.LUIS PANIZZA 7,-32.3010718,-59.1426216
PROV. DE ENTRE RIOS,ROSARIO D/TALA,98736,URQUIZA,URQUIZA Y REBAGLIATTI,-32.30080966,-59.14419011
PROV. DE ENTRE RIOS,SAN BENITO,13770,FARMA-SER SRL,GUIDO MARIZZA 1344,-31.7830107,-60.4361262
PROV. DE ENTRE RIOS,SAN BENITO,91234,HEFT,AV.FRIULI 1303,-31.7850303,-60.4397638
PROV. DE ENTRE RIOS,SAN BENITO,7464,LA BOTICA,AV.FRIULI 1056,-31.7842503,-60.4431532
PROV. DE ENTRE RIOS,SAN BENITO,12474,LA BOTICA II,GUIDO MARIZZA 1764,-31.7830107,-60.4361262
PROV. DE ENTRE RIOS,SAN JAIME D/L FRONTERA,14079,FRONTERA,SAN MARTIN 479,-30.34020562,-58.30794753
PROV. DE ENTRE RIOS,SAN JOSE,13457,2 DE ABRIL,2 DE ABRIL 1475,-32.2053463,-58.2080378
PROV. DE ENTRE RIOS,SAN JOSE,10254,BRAVO,MITRE 2498,-32.2175246,-58.214709
PROV. DE ENTRE RIOS,SAN JOSE,10434,FARMASALUD,SARMIENTO 1901 ESQ.MITRE,-32.21300561,-58.2167318
PROV. DE ENTRE RIOS,SAN JOSE,8062,FERRARI,SAN MARTIN 1298 ESQ.LAVALLE,-32.21034419,-58.21850616
PROV. DE ENTRE RIOS,SAN JOSE,7468,JAEN,9 DE JULIO 1801,-32.21036224,-58.2155402
PROV. DE ENTRE RIOS,SAN JOSE,7466,MARZORATTI,CHACABUCO 1564,-32.2077318,-58.218934
PROV. DE ENTRE RIOS,SAN JOSE,8690,PEREZ,9 DE JULIO 1660,-32.21036224,-58.2155402
PROV. DE ENTRE RIOS,SAN JOSE,7465,UDRIZARD,SARMIENTO 1498,-32.2004184,-58.1768932
PROV. DE ENTRE RIOS,SAN JOSE FELICIANO,13584,BELGRANO,BELGRANO 177,-30.3847149,-58.7534007
PROV. DE ENTRE RIOS,SAN JOSE FELICIANO,97400,DEL PUEBLO,PERON E IRIGOYEN,-30.38496852,-58.7495227
PROV. DE ENTRE RIOS,SAN JOSE FELICIANO,13825,ENTREFARMA,HIPOLITO YRIGOYEN 135,-30.3854,-58.7435
PROV. DE ENTRE RIOS,SAN JOSE FELICIANO,13824,HUIZZI,RIVADAVIA 30,-30.3859199,-58.7515298
PROV. DE ENTRE RIOS,SAN JOSE FELICIANO,91702,MARMOL,BELGRANO 395,-30.3845134,-58.7553609
PROV. DE ENTRE RIOS,SAN JUSTO,9919,BOTIQUIN SAN JUSTO,BUENOS AIRES 295,-32.4465993,-58.4363491
PROV. DE ENTRE RIOS,SAN JUSTO,15204,SAN JOSE,9 DE JULIO 244,-32.21943974,-58.14404728
PROV. DE ENTRE RIOS,SAN SALVADOR,14800,DE LEON,AV.SARMIENTO 169,-31.6247162,-58.5133089
PROV. DE ENTRE RIOS,SAN SALVADOR,5964,ENGLER,URQUIZA 101,-31.6257289,-58.5051851
PROV. DE ENTRE RIOS,SAN SALVADOR,7470,JACOB,SAN MARTIN 201,-31.6263995,-58.5042177
PROV. DE ENTRE RIOS,SAN SALVADOR,14843,LAS AVENIDAS,AV.MALARIN 803,-31.6207928,-58.5091815
PROV. DE ENTRE RIOS,SAN SALVADOR,12446,MIRENEN,BV.VILLAGUAY 376,-31.6286427,-58.5107979
PROV. DE ENTRE RIOS,SAN SALVADOR,12208,PREISZ I,TULIO GONZALEZ 156,-31.6286086,-58.4957836
PROV. DE ENTRE RIOS,SAN SALVADOR,8875,SAN SALVADOR,IRIGOYEN 201,-31.62756876,-58.50642758
PROV. DE ENTRE RIOS,SAN SALVADOR,7472,SATTO II,GUTIERREZ Y URQUIZA 301,-31.6264715,-58.5060295
PROV. DE ENTRE RIOS,SANTA ANITA,10482,DEL PUEBLO,MONSENOR PEDRO DOXLER S/N,-32.17354644,-58.78365568
PROV. DE ENTRE RIOS,VILLA ELISA,4109,MUDRY,URQUIZA 1760,-32.1601994,-58.4037913
PROV. DE ENTRE RIOS,VILLA ELISA,4526,SATTO,AV. URQUIZA 1614,-32.1609689,-58.4026518
PROV. DE ENTRE RIOS,VILLA ELISA,7486,VILLA ELISA SRL,SAN MARTIN 1298,-32.165059,-58.4005162
PROV. DE ENTRE RIOS,VILLA MANTERO,13743,TIERRA SANTA,9 DE JULIO 987,-32.48553988,-58.23678156
PROV. DE ENTRE RIOS,VILLA PARANACITO,15211,MOLINA,AV.ENTRE RIOS 488,-33.714722,-58.65382
PROV. DE ENTRE RIOS,VILLA PARANACITO,9261,VILLA PARANACITO,AV.ENTRE RIOS S/N,-33.714722,-58.65382
PROV. DE ENTRE RIOS,VILLA URQUIZA,7487,JOSE HERNANDEZ,P.BOXLER,-31.6494738,-60.3770589
PROV. DE ENTRE RIOS,VILLAGUAY,11911,AUGUSTUS,BALCARCE Y MITRE,-31.86726719,-59.02652088
PROV. DE ENTRE RIOS,VILLAGUAY,97281,BIDEGORRY,LEOPOLDO HERRERA Y FRIAS,-31.85988169,-59.0316066
PROV. DE ENTRE RIOS,VILLAGUAY,11912,CAFFARATTI,L.GOYENA Y HERRERA,-31.86718702,-59.03192997
PROV. DE ENTRE RIOS,VILLAGUAY,91756,DEL PUEBLO,COLON 560,-31.86445925,-59.02656075
PROV. DE ENTRE RIOS,VILLAGUAY,14350,FRANCIA,BALCARCE 980,-31.8611088,-59.0265176
PROV. DE ENTRE RIOS,VILLAGUAY,10260,LA BOTICA,COLON 411,-31.8645575,-59.02730388
PROV. DE ENTRE RIOS,VILLAGUAY,11913,LA ENTRERRIANA,MORENO Y 9 DE JULIO,-31.86543621,-59.0295915
PROV. DE ENTRE RIOS,VILLAGUAY,11914,NUEVA URQUIZA,J.J.DE URQUIZA 302,-31.86638471,-59.02952837
PROV. DE ENTRE RIOS,VILLAGUAY,91164,VILLAGUAY,SAN MARTIN 425,-31.8660773,-59.0274515
PROV. DE ENTRE RIOS,SANTA ELENA,13330,BEGLI,AV. MITRE 1079,-30.94074679,-59.79080174
PROV. DE ENTRE RIOS,SANTA ELENA,8245,DE LA PLAZA,S.ENTRERRIANO Y 9 DE JULIO,-30.9444984,-59.79001796
PROV. DE ENTRE RIOS,SANTA ELENA,91498,FARMA SALUD,SUPREMO ENTRERRIANO 630,-30.9460449,-59.7879325
PROV. DE ENTRE RIOS,SANTA ELENA,6689,SANTA ELENA,P.PERON Y MENDOZA,-30.94628559,-59.78948336
PROV. DE ENTRE RIOS,SANTA ELENA,11222,SANTA ELENA II,AV. SAN MARTIN 676,-30.94598067,-59.79218928
PROV. DE ENTRE RIOS,SAUCE DE LUNA,9259,LONDRA,P. RAMIREZ 98,-31.24057995,-59.21470063
PROV. DE ENTRE RIOS,SAUCE DE LUNA,12209,NICOLAU,AV.PANCHO RAMIREZ 540,-31.240614,-59.2146115
PROV. DE ENTRE RIOS,SEGUI,7473,BOLZAN,MORENO 369,-31.955721,-60.1239216
PROV. DE ENTRE RIOS,SEGUI,3042,VIOLA,INDEPENDENCIA 599,-31.9589465,-60.1253349
PROV. DE ENTRE RIOS,STROBEL,12909,STROBEL,AV.SAN MARTIN S/N,-32.0575204,-60.5965148
PROV. DE ENTRE RIOS,TABOSSI,7355,ZALAZAR,3 DE OCTUBRE 172,-31.804789,-59.9371665
PROV. DE ENTRE RIOS,UBAJAY,91261,BARRAL,TALA 64,-31.7962035,-58.315305
PROV. DE ENTRE RIOS,UBAJAY,97394,SANTA INES,LOS AROMOS Y LAS ACACIAS,-32.0446053,-60.32504783
PROV. DE ENTRE RIOS,URDINARRAIN,4605,DEL PUEBLO,LIBERTAD 313,-32.689553,-58.8856703
PROV. DE ENTRE RIOS,URDINARRAIN,4606,DEL PUEBLO I,LIBERTAD 999,-32.689553,-58.8856703
PROV. DE ENTRE RIOS,URDINARRAIN,4607,PREISZ,LIBERTAD 741,-32.689553,-58.8856703
PROV. DE ENTRE RIOS,URDINARRAIN,4931,TAUBAS,LIBERTAD 457,-32.6868455,-58.8888936
PROV. DE ENTRE RIOS,VALLE MARIA,10295,CENTRO,URQUIZA 144,-31.9922669,-60.588909
PROV. DE ENTRE RIOS,VALLE MARIA,8640,DEL VALLE,TUCUMAN Y MARIENTHAL,-31.9909,-60.58801
PROV. DE ENTRE RIOS,VALLE MARIA,7479,VALLE MARIA,J.M.DE ROSAS 112,-31.3212095,-58.01467877
PROV. DE ENTRE RIOS,VIALE,7480,LUNA,25 DE MAYO 694,-31.8691361,-60.0084386
PROV. DE ENTRE RIOS,VIALE,10017,SESEVI SALUD,3 DE FEBRERO 815,-31.8663643,-60.0071251
PROV. DE ENTRE RIOS,VIALE,10255,VIDA,9 DE JULIO Y TUCUMAN,-31.8712859,-60.00929584
PROV. DE ENTRE RIOS,VIALE,8907,VIGNOLA,25 DE MAYO Y RAWSON,-31.8658929,-60.00472401
PROV. DE ENTRE RIOS,VIALE,8743,VIGNOLA II,25 DE MAYO 324,-31.8719263,-60.011743
